run,subject_id,n_trials,held_out_sample_signature,accuracy,balanced_accuracy,macro_f1
kernel_k7_9,105,156,89adde456b0f1ccf1fd165125603905c0339ede8c39050c3102ae76fb4c7301a,0.7435897435897436,0.769980864546082,0.7268874542895857
kernel_k7_9,106,157,b9c948da90fd49d3da76b364d94243b22c39ace5d61b7b7f22dd015a46528641,0.5987261146496815,0.4005140692640693,0.40186652740446416
kernel_k7_9,107,158,0f3fa893f05476ffe27a45498f98f724b91a56ff51b3e424ddd42fa71229b21e,0.5822784810126582,0.4223731884057971,0.4248686096512183
kernel_k7_9,108,158,d6b72f176a93aaa80c91f40530e15c3a56c44b73efe9ac49c7fa633c74343cb1,0.6708860759493671,0.5077953447518665,0.5287171626122017
kernel_k7_9,109,157,887398fc40c3b0c5646c24dad9bdcf91d8295edaf736071158afd4913aa11768,0.5668789808917197,0.4316644707949056,0.44120372118191886
kernel_k7_9_11,1,159,f0f374bdb65b66270143f95dc883ff969bbca21a7e5840b18447387543374c12,0.7672955974842768,0.7120580808080809,0.6956868878290254
kernel_k7_9_11,2,156,0b5b52118db02c845fddd933ac2b00078b23b6fb2a5e1f2c95cf24aef6dced80,0.6538461538461539,0.5383210991906644,0.5438560168537285
kernel_k7_9_11,3,159,a465948981873e5775ad5dc9ee08251b1cb82e5bf67c7d2f94a06cb4b1373606,0.6477987421383647,0.4610205314009662,0.47191985666659736
kernel_k7_9_11,4,158,73e74f0988741323d2fd50ae3a4c4534c01ae03ed4d6b699cf2fdd0c95bd7f6f,0.8227848101265823,0.723572683355292,0.7422050355327037
kernel_k7_9_11,5,157,8d30e94def8e08e4f183ea3e491ee18d083b574f97bffc87cd1a459cf43ac742,0.6624203821656051,0.542812049062049,0.5563606763940692
kernel_k7_9_11,6,158,c2f828a0a81089c4ec546c097339e134e8b1408bb1d64daaa3426d5e00d4260b,0.7658227848101266,0.7783040027605245,0.7375023659218187
kernel_k7_9_11,7,158,72998d66d8da405531c4cb78589f297e8d2dc37c0e7b2a975e6bbb47204e2106,0.8924050632911392,0.863274044795784,0.8622559191274275
kernel_k7_9_11,8,157,ec434ac1fd1c0c2c1cd7b7cd2ebe5a1ff21ade5ec2d4a9fca69a73d618d8e0f2,0.6496815286624203,0.5364624505928853,0.5422371392644216
kernel_k7_9_11,9,157,8b8bc6111e6e30a4378aefeb7a8cdf57f737128c78208597bbe285a882bd785a,0.7070063694267515,0.5904491341991343,0.6000509438009438
kernel_k7_9_11,10,157,dcb2a55a0c36a61a9c8541cedc78686ba125bae920cdaf3b708c5a58ad9e96f0,0.7515923566878981,0.6635010822510823,0.6725504727830309
kernel_k7_9_11,11,158,b7c137e62da531d94ce4877362c930a5fb1054daa4bda94eff7df999321bd413,0.5759493670886076,0.45951910408432145,0.4421551724137931
kernel_k7_9_11,12,158,fef32dd3c5eedd68618520025506b930db3486be2a81c8891af0227165f73160,0.6962025316455697,0.5969202898550725,0.6015431712362659
kernel_k7_9_11,13,158,635776fc6ffdd53c204a95a2786cb7565635d88287173e7c2a34f1d0c43991c1,0.6455696202531646,0.5729688186209925,0.5625068339234073
kernel_k7_9_11,14,156,f9c49c03899f165aededea9503edd0affe516a9d4314bfa2a919fec0b52cc858,0.6217948717948718,0.5205282640065249,0.519530285552385
kernel_k7_9_11,15,158,a290f46872d32914bdec63cf75b37a3bed5b04ec3190352ec5b28e2f47146393,0.8987341772151899,0.9045344751866491,0.8796860950545922
kernel_k7_9_11,16,156,7638737754e7ce4b31ca13661b680055431b8e5f05062418ca6b6179dd14756f,0.6282051282051282,0.4265088775958341,0.44143295305355607
kernel_k7_9_11,17,156,0d2e7d83e2af72f2bf3acf6b893d7513ce3d4e296994790540309dcc11a6d6a6,0.7756410256410257,0.6640676955894348,0.680796417732069
kernel_k7_9_11,18,158,c0141666680d88f39716f84cd850dff30ac5d7a1090d61b7d2b3dcaadbfe464f,0.9493670886075949,0.9449165568730787,0.9449165568730787
kernel_k7_9_11,19,158,420d110ff10f1ac32e9e615a40c18d708a36d10df32e892e1362dec6aa163120,0.689873417721519,0.5489898989898989,0.5577738588574502
kernel_k7_9_11,20,157,79492e9ad59ea258dfed0026a2f2b085db25472cdfc0b4765513c633136fef08,0.7452229299363057,0.6256916996047431,0.606370698025677
kernel_k7_9_11,21,156,195c9a4715ab76d642d2b6bd5f4fe4ea4210ae48c7868839248ee747faa0a8ca,0.6282051282051282,0.3728174603174603,0.36726750416765896
kernel_k7_9_11,22,159,cc762e1403ec119d7e76ae305a184fbdfaec55a7fe6c30f12989c36301f6cb9e,0.8238993710691824,0.7189997804128239,0.7228632478632478
kernel_k7_9_11,23,157,23c3f3ca9710b672d70f19eb0f609e0e322934847747f485cd1cb0b5b0780a11,0.6305732484076433,0.4827294685990338,0.47465154982317453
kernel_k7_9_11,24,158,bea816d44836810f382adb5363722274bc3cf4552741c51baa9ff3cf8bbfc4cd,0.620253164556962,0.3712999560825648,0.3734243967690487
kernel_k7_9_11,25,156,0dd93b2539b82ca64fe434df01185e6b9c2bc2f11e8362aad6f263547b4b734c,0.6346153846153846,0.46139657444005266,0.43639859476872234
kernel_k7_9_11,26,159,14e31386e0570d367d9bf7e424636871085aa5d3ed5329db7c86a553ab4d8fb4,0.5911949685534591,0.3617063492063492,0.35657584285633065
kernel_k7_9_11,27,158,ff3b33c2a275cce53908904c4cb548e8f5ea96745bcb172a1e990645539b37ad,0.620253164556962,0.49564119455423805,0.4946976248126369
kernel_k7_9_11,28,157,9d581e872a3dc1381bdd9c8bd841991f21475052eda0c1b01666fca4e0c0ebf7,0.6369426751592356,0.4874835309617918,0.49364356291775646
kernel_k7_9_11,29,158,0dfa42cb21e283bfa78b66f5e829fdc15f664454d6aa91bc8f9e6e330e73d583,0.6835443037974683,0.5158212560386474,0.5219924999286346
kernel_k7_9_11,30,156,d82f870da5ffebcaa0f56ea50876f4c5bfeaff1d35429438348368c993bd38fb,0.6858974358974359,0.5881944444444445,0.5894452153355946
kernel_k7_9_11,31,157,25a6ff834addf2ea143b25b0d0264ad48b8d9b2b7cc373698f50ed75a22bfe1e,0.5859872611464968,0.4490777338603426,0.46088797221016065
kernel_k7_9_11,32,158,1704ee301fb550f9fa540aa1ae745332b76b7270e8d1ec8f4b3dd0d57a4aeb53,0.8544303797468354,0.7605503795721187,0.7989368355222014
kernel_k7_9_11,33,158,250b427d3042682e624d397fc6453373f38f74e172cc81a1eccaab381e69d43d,0.7151898734177216,0.527733860342556,0.5570596070596071
kernel_k7_9_11,34,154,652ac94695799bdf51ac4406af328465f9f092eb1962f0ecf23ab93b4d4c35ad,0.6883116883116883,0.5542568542568542,0.5547230871244883
kernel_k7_9_11,35,156,1cbec336ef4d6d2e6e3bfec0b90fd322be71757b3d9c5c3ed0dba897e5a59947,0.8397435897435898,0.7468175544262501,0.7899452238844534
kernel_k7_9_11,36,158,67afb2a1ac68e66a76f56157b4eb4a8ccea4fbeafc5864d1951d4b9c9640621c,0.7088607594936709,0.5512077294685991,0.5456277395415978
kernel_k7_9_11,37,154,5fdc52b1f738a00655c51cfce62ff37250f0f630e83874560d991b81f5042052,0.7012987012987013,0.6038239538239538,0.6096632598027144
kernel_k7_9_11,38,157,87a1d240786fb6c821fe2efb5e0884f625290c8b28280c98e0cac146d0b7877d,0.45222929936305734,0.357389108476065,0.35150086389577034
kernel_k7_9_11,39,157,19343df9087950448f724ef134bb9d10feb9e09568652d777e0fcdc9a79c5d3a,0.6178343949044586,0.43671497584541064,0.45717155414523836
kernel_k7_9_11,40,158,78f3dca5442ed8ddd771eb796512543084c6e72a99cedfc27df7c7604d339492,0.7468354430379747,0.8397558661145618,0.7441778513207085
kernel_k7_9_11,41,156,b9866128581e65f35eed50264dd210b1a57901efac94cc77d1923a942ae16db6,0.7692307692307693,0.6896119580902189,0.6853500325934792
kernel_k7_9_11,42,156,fc9cc0311ad3daa5f95c40ef97aa6cd6907edb2e7d4ac6eed359e3d51478fff3,0.7307692307692307,0.6172893531589184,0.6226750041967434
kernel_k7_9_11,44,157,32d4c889b4881f2bbbb8b9722cb77d3d16830331dbaed85ffa3d08aa2ccdf61c,0.7133757961783439,0.5738142292490118,0.5814574314574315
kernel_k7_9_11,45,156,c09ea4e8e6628680a0ba0c5a5c4d3cbb9097f4a09c7136ce7d68d48f3ffc473e,0.7371794871794872,0.6210082188343058,0.6285721148896743
kernel_k7_9_11,46,158,fb06a9ac7cfc6811fbe7741889c1c04f0bed554464c0c0174dfb107c337e92e3,0.7088607594936709,0.5421277997364954,0.5789527638621184
kernel_k7_9_11,47,157,0c35844343f8be723cf34d9de36d74c4153edb2508e14229393fe07fcf9709ad,0.5159235668789809,0.3821158008658008,0.382055607564705
kernel_k7_9_11,48,156,327b38709d868763426f7822b69d00eae0669885e3d2d3add965ee7cb49bfefe,0.6923076923076923,0.6177473492690884,0.6122885140388852
kernel_k7_9_11,49,159,4d3f3f9e0f79dd0349c651d437d2dd8849332674e474a5ae0b0f4cd3c910a1ef,0.6352201257861635,0.5022864514712341,0.5057157858109707
kernel_k7_9_11,50,156,4e92b41704b5b076a289095a671d4eddc263fa05f0da778dc0c65f43590a95af,0.7435897435897436,0.6272899805508501,0.636824042219179
kernel_k7_9_11,51,159,46d293cd1e6059fb96793e365441ab67bb8aacb55d00267561490e53e05f50aa,0.6477987421383647,0.4066468253968254,0.43799383691529703
kernel_k7_9_11,52,158,254bf46edda4932d2f4e1f41b13a6513e0ee840ed6191897591e7a586d60b752,0.689873417721519,0.5995816080055211,0.5984211452504136
kernel_k7_9_11,53,157,cedcb780f1d8977227578d3e87c925f4436464d550bff06fdc1244423191cc50,0.7961783439490446,0.8090689503732983,0.7634901003326212
kernel_k7_9_11,54,157,ae34fb9ac704529e79fb38d78efbec878f3138a8c368ceeb8a83f0349bcce86a,0.7770700636942676,0.6763943785682915,0.6767287590458322
kernel_k7_9_11,55,157,a7629f4527bc1b1e562477afb986e82295ec09fd3fed91b59c36cfba8e6d3ead,0.821656050955414,0.711528326745718,0.7450453009255275
kernel_k7_9_11,56,157,143be3c310281cf95d243c515106a993bc5e303ff855b6018da11db4493b7009,0.7515923566878981,0.5961023276240667,0.618858179787828
kernel_k7_9_11,57,158,560bb705274959f046b113aa30e4267cdf67bfe39baafbd463b40059085f2dc3,0.740506329113924,0.6838207384403037,0.6765009819202503
kernel_k7_9_11,58,157,ee221c396349fd192f4b6561d87571bda83f4644ddc505197460f8d978d9f7f5,0.6050955414012739,0.42877886002886,0.41702190037932585
kernel_k7_9_11,59,158,50106a38a71ff293bb4192dd480e38e9932bc4a544c19bccb71410e1a1ccec8e,0.689873417721519,0.6335662525879917,0.622588872947553
kernel_k7_9_11,60,159,a3a1c3b0b4a609dd3af8aec6d657a81eeb1a579ab2e54d6dbbb84fb376be9732,0.6792452830188679,0.5912220026350461,0.5744348761647655
kernel_k7_9_11,61,156,ed0ce21af41cd8430d058fdad11c4f21b71636e54a1def8671d304ccc49e5b08,0.6730769230769231,0.45350398393876656,0.4941404877363132
kernel_k7_9_11,62,157,e6cffdcb1d55c69c4a2717074ddd09722e4309abce7667bbff6bd6e8e4702230,0.7898089171974523,0.6900417215634608,0.7270652187750634
kernel_k7_9_11,63,158,cdfd03c8cb520596b653abbe00cdb28700432617a1e9e1c0e16a584c119e54fb,0.689873417721519,0.5161286780851998,0.5307518928947501
kernel_k7_9_11,64,156,fec136b6b26986339296b7e67a370b60a0ca1c0064edc9b358ed450b4d3ed29e,0.6538461538461539,0.47570424744337786,0.4904950779917384
kernel_k7_9_11,65,158,0d143da414aa13b6994a9eae491bf7ec07f07d184fd4fbb9de35e155b685ec64,0.7911392405063291,0.6728951000690132,0.6903655925395056
kernel_k7_9_11,66,158,24ff9eb02511adadd026142b6781176e239b8f3285d1998d2b1e16fdfad18ab9,0.5126582278481012,0.30789415898111544,0.3086844353665212
kernel_k7_9_11,67,157,940caf84657e7674b0cb0d12c608bc3408b3bfa3def0cdb552a13df51947f86a,0.5732484076433121,0.4293148880105402,0.4109692451071762
kernel_k7_9_11,68,158,7b3e814e8ea1f64ab4640cc106baa89b2aee5f397c92123106aa5d22502ba8f2,0.8164556962025317,0.7561264822134387,0.7431327037376839
kernel_k7_9_11,69,158,249b490abfa5998646ea787074efd0f0096c6758d1ad546eb7da16139ff5cfa8,0.7468354430379747,0.6267814009661835,0.6449174748593354
kernel_k7_9_11,70,157,73e0fd72f6c1ac6793b1e52a472f9f5072ee0742a62ca09b306d8364444d8f32,0.7961783439490446,0.7776899429073342,0.7639634292648938
kernel_k7_9_11,71,157,c325e5bcf6b468535834dab9018976cc159ae9c10de88bb652e9ef4a3c3c09b8,0.6687898089171974,0.5362099253403602,0.557426236044657
kernel_k7_9_11,72,154,c3a4f7e32ff0fbd7d4a0e7db6e3d82382f7d79c96d803e8b19ec2aff8e1c73a1,0.6948051948051948,0.5629148629148628,0.5734620517651605
kernel_k7_9_11,73,153,ba20816828c6a955f16a698597e9acdbc0cbe11c28467a1a591e343c51853a0d,0.7254901960784313,0.6186507936507937,0.6227787716159809
kernel_k7_9_11,74,154,9598372f8fc378d394fc11af80977386e0b86c9a55dc65f058767af396672a35,0.6428571428571429,0.5267676767676768,0.5168846284069748
kernel_k7_9_11,75,159,7c1cbde36592800b343f641f6f27c3c31ad5a24f9d86f59399352689f41fda05,0.5471698113207547,0.34838328941589813,0.34439424864585033
kernel_k7_9_11,76,153,98bc520f09f12c0000d8b3418173f321e74bd17f189314ef3c288bd9888d319e,0.5294117647058824,0.40753968253968254,0.39787497178123926
kernel_k7_9_11,77,158,40e5dc157d4e182394bc15f5d11e66df8cc0f2d200e00176b9824ffeaa63f829,0.6455696202531646,0.5235593512767426,0.51561070755986
kernel_k7_9_11,78,158,4b625b01c114cf21338b4d7ff0aa7a985c6cf806f9d4baa1c1e6e07f3c9094d3,0.620253164556962,0.46790733421168207,0.4678217918670705
kernel_k7_9_11,79,159,20e6c6b2fe501d11255fbf0e3e98086c478e25e6611a2a7ab7ce76719a0ec03a,0.610062893081761,0.4677453886693017,0.46524908528004505
kernel_k7_9_11,80,156,3b0f7aab843de5b71471c0153ee8f9f9f31128e933224efef6234783e1205c1c,0.6666666666666666,0.5909467344249952,0.5734615794806164
kernel_k7_9_11,81,158,cfeaf253ef337cfb1532148d6688c997d49e1659ec4c0ad7693330822061ec23,0.7531645569620253,0.6116051822573562,0.6320725998028391
kernel_k7_9_11,82,156,2635a0df764a2c85c22cb04a6df79f532556cfa17e2bd47450494632f34cbd69,0.6858974358974359,0.5450592885375494,0.5643673612423612
kernel_k7_9_11,83,158,f25c46fd679f019d8fcb18fa3fa425785a4b73b09289de98764ae64763ec556a,0.6582278481012658,0.41983970136144044,0.4168601923528032
kernel_k7_9_11,84,158,9b1f189530b1b5963e40c18df61af0aace5e8efa996dcfe5240d816519aadfd6,0.6329113924050633,0.49310496267018006,0.5110388491687484
kernel_k7_9_11,85,157,8250532f56b065e3d27a221ba57d1649cf018d83edca5840f71cbd6d7f83589a,0.732484076433121,0.5558959156785244,0.5910543947308653
kernel_k7_9_11,86,159,41571d1afe7b2e66e17798874869545ac6297955e70dccad7db0144ebd882179,0.8301886792452831,0.7809947299077734,0.7912096262400213
kernel_k7_9_11,87,157,55ad47fd220f7d0307389a4991d250ec05c7c30a170c321a1b69d749117339c6,0.554140127388535,0.4589701361440492,0.45422600602101837
kernel_k7_9_11,90,158,8a7d9027df54d6ed813c5a441203642f92fc71a233247137e716ab0f2be37f7d,0.759493670886076,0.6447738252086078,0.6586561586561587
kernel_k7_9_11,91,158,2ba8409bd6ebcc4a4b934e9f2ef515bab9f14b8e419509aaed1c8348e04d8b0b,0.7278481012658228,0.626745718050066,0.6418432444748234
kernel_k7_9_11,93,157,4b171574850cf59edae9783ecc5b8a6e5e31285b08891c7cf921f31661968414,0.6242038216560509,0.5319609134826526,0.5180174492835863
kernel_k7_9_11,94,158,d7ababb6686700237bcae59fa707ff53b8279d19ab235fa1784543761e9d4a92,0.7531645569620253,0.6388449714536671,0.6462242562929063
kernel_k7_9_11,95,158,046a5496c6e44037396f4465891283c1d1d1567b5b65415e24684c2b076223bf,0.7025316455696202,0.5964866051822574,0.6211535435950932
kernel_k7_9_11,96,159,76d47bd905e75fd08f990055045cd0e9898b1638fa86600d9f8ede715389e2ca,0.7295597484276729,0.6010897013614405,0.6202277131782946
kernel_k7_9_11,97,157,c637865a6d4cdf64bf41afac4696e071d9b628503b76e24cd97de8b7d5846b3c,0.732484076433121,0.6731335090030742,0.6574052779006339
kernel_k7_9_11,98,159,77c20773e2b3eb78ce5c0f017be3547ac1eeac74388a167ff6eefa847674ba8b,0.6477987421383647,0.5855895915678525,0.5678901633385521
kernel_k7_9_11,99,159,37a01d1cb1e0602f0b064f6af3dd3eacba03b061b758a77739a409ba0a074355,0.5220125786163522,0.311102876592007,0.3085699149358262
kernel_k7_9_11,101,156,4e3628ae01b799524340b14b3ff090a50207e63a45e384b6fe63b537e853d33f,0.8589743589743589,0.8619220151828848,0.8247456308012773
kernel_k7_9_11,102,154,31b3f297a856d793fa66cef18cfa2739e78116ee34ab9fcd8d090fb251f9ef22,0.7402597402597403,0.6666666666666667,0.6537377956963132
kernel_k7_9_11,103,158,f38b966e739ae8583b164c236632188c0f9952e81261baee509aa002c555fe20,0.6455696202531646,0.49964866051822576,0.5079612257661038
kernel_k7_9_11,105,156,89adde456b0f1ccf1fd165125603905c0339ede8c39050c3102ae76fb4c7301a,0.7115384615384616,0.70344751866491,0.6721540684864038
kernel_k7_9_11,106,157,b9c948da90fd49d3da76b364d94243b22c39ace5d61b7b7f22dd015a46528641,0.6560509554140127,0.4722943722943723,0.5017108728864715
kernel_k7_9_11,107,158,0f3fa893f05476ffe27a45498f98f724b91a56ff51b3e424ddd42fa71229b21e,0.5759493670886076,0.38561076604554867,0.38973493606726717
kernel_k7_9_11,108,158,d6b72f176a93aaa80c91f40530e15c3a56c44b73efe9ac49c7fa633c74343cb1,0.6455696202531646,0.44615722441809397,0.4573189697486373
kernel_k7_9_11,109,157,887398fc40c3b0c5646c24dad9bdcf91d8295edaf736071158afd4913aa11768,0.6496815286624203,0.5197848045674133,0.5367689954821825
kernel_k7_9_11_13,1,159,f0f374bdb65b66270143f95dc883ff969bbca21a7e5840b18447387543374c12,0.8176100628930818,0.7338685770750988,0.7480018788842319
kernel_k7_9_11_13,2,156,0b5b52118db02c845fddd933ac2b00078b23b6fb2a5e1f2c95cf24aef6dced80,0.6987179487179487,0.5678806700545831,0.6028257456828885
kernel_k7_9_11_13,3,159,a465948981873e5775ad5dc9ee08251b1cb82e5bf67c7d2f94a06cb4b1373606,0.6981132075471698,0.5391441589811155,0.5469703252402327
kernel_k7_9_11_13,4,158,73e74f0988741323d2fd50ae3a4c4534c01ae03ed4d6b699cf2fdd0c95bd7f6f,0.8037974683544303,0.7400087834870444,0.7482124574412659
kernel_k7_9_11_13,5,157,8d30e94def8e08e4f183ea3e491ee18d083b574f97bffc87cd1a459cf43ac742,0.6242038216560509,0.44042207792207794,0.4557494100268036
kernel_k7_9_11_13,6,158,c2f828a0a81089c4ec546c097339e134e8b1408bb1d64daaa3426d5e00d4260b,0.759493670886076,0.7268461007591442,0.6985729386892178
kernel_k7_9_11_13,7,158,72998d66d8da405531c4cb78589f297e8d2dc37c0e7b2a975e6bbb47204e2106,0.8607594936708861,0.8251097935880545,0.8069489688052811
kernel_k7_9_11_13,8,157,ec434ac1fd1c0c2c1cd7b7cd2ebe5a1ff21ade5ec2d4a9fca69a73d618d8e0f2,0.6369426751592356,0.5495608256477822,0.5397881117777854
kernel_k7_9_11_13,9,157,8b8bc6111e6e30a4378aefeb7a8cdf57f737128c78208597bbe285a882bd785a,0.6942675159235668,0.6126803751803752,0.5964687793182528
kernel_k7_9_11_13,10,157,dcb2a55a0c36a61a9c8541cedc78686ba125bae920cdaf3b708c5a58ad9e96f0,0.7452229299363057,0.7036525974025974,0.6913372582001682
kernel_k7_9_11_13,11,158,b7c137e62da531d94ce4877362c930a5fb1054daa4bda94eff7df999321bd413,0.620253164556962,0.48606719367588935,0.47188822018090315
kernel_k7_9_11_13,12,158,fef32dd3c5eedd68618520025506b930db3486be2a81c8891af0227165f73160,0.689873417721519,0.6006168046928916,0.6246617566830333
kernel_k7_9_11_13,13,158,635776fc6ffdd53c204a95a2786cb7565635d88287173e7c2a34f1d0c43991c1,0.6772151898734177,0.6263285024154589,0.6138646311519163
kernel_k7_9_11_13,14,156,f9c49c03899f165aededea9503edd0affe516a9d4314bfa2a919fec0b52cc858,0.6538461538461539,0.5429559570863919,0.5443072568748032
kernel_k7_9_11_13,15,158,a290f46872d32914bdec63cf75b37a3bed5b04ec3190352ec5b28e2f47146393,0.8987341772151899,0.8959486166007906,0.8775742079150448
kernel_k7_9_11_13,16,156,7638737754e7ce4b31ca13661b680055431b8e5f05062418ca6b6179dd14756f,0.6346153846153846,0.4197126544952632,0.4317875755680634
kernel_k7_9_11_13,17,156,0d2e7d83e2af72f2bf3acf6b893d7513ce3d4e296994790540309dcc11a6d6a6,0.782051282051282,0.682487922705314,0.7011690595629362
kernel_k7_9_11_13,18,158,c0141666680d88f39716f84cd850dff30ac5d7a1090d61b7d2b3dcaadbfe464f,0.8987341772151899,0.856971892841458,0.8742033906645998
kernel_k7_9_11_13,19,158,420d110ff10f1ac32e9e615a40c18d708a36d10df32e892e1362dec6aa163120,0.7341772151898734,0.5861001317523057,0.6023377037473496
kernel_k7_9_11_13,20,157,79492e9ad59ea258dfed0026a2f2b085db25472cdfc0b4765513c633136fef08,0.8152866242038217,0.7249341238471673,0.726391947865967
kernel_k7_9_11_13,21,156,195c9a4715ab76d642d2b6bd5f4fe4ea4210ae48c7868839248ee747faa0a8ca,0.7051282051282052,0.49146825396825394,0.5310060323370035
kernel_k7_9_11_13,22,159,cc762e1403ec119d7e76ae305a184fbdfaec55a7fe6c30f12989c36301f6cb9e,0.779874213836478,0.683824659639877,0.6825187162493863
kernel_k7_9_11_13,23,157,23c3f3ca9710b672d70f19eb0f609e0e322934847747f485cd1cb0b5b0780a11,0.6878980891719745,0.5415788317962231,0.544254142956973
kernel_k7_9_11_13,24,158,bea816d44836810f382adb5363722274bc3cf4552741c51baa9ff3cf8bbfc4cd,0.6139240506329114,0.3771080368906456,0.3889534409654273
kernel_k7_9_11_13,25,156,0dd93b2539b82ca64fe434df01185e6b9c2bc2f11e8362aad6f263547b4b734c,0.6153846153846154,0.4094987138465399,0.3763888888888889
kernel_k7_9_11_13,26,159,14e31386e0570d367d9bf7e424636871085aa5d3ed5329db7c86a553ab4d8fb4,0.559748427672956,0.32490079365079366,0.3109372242225281
kernel_k7_9_11_13,27,158,ff3b33c2a275cce53908904c4cb548e8f5ea96745bcb172a1e990645539b37ad,0.6835443037974683,0.6043368467281511,0.5964498202026806
kernel_k7_9_11_13,28,157,9d581e872a3dc1381bdd9c8bd841991f21475052eda0c1b01666fca4e0c0ebf7,0.6560509554140127,0.479139218269653,0.4970667036215817
kernel_k7_9_11_13,29,158,0dfa42cb21e283bfa78b66f5e829fdc15f664454d6aa91bc8f9e6e330e73d583,0.7721518987341772,0.6214207290294247,0.6397595892983847
kernel_k7_9_11_13,30,156,d82f870da5ffebcaa0f56ea50876f4c5bfeaff1d35429438348368c993bd38fb,0.7243589743589743,0.6549603174603175,0.6413054342777282
kernel_k7_9_11_13,31,157,25a6ff834addf2ea143b25b0d0264ad48b8d9b2b7cc373698f50ed75a22bfe1e,0.6242038216560509,0.5010759771629336,0.5029290030868223
kernel_k7_9_11_13,32,158,1704ee301fb550f9fa540aa1ae745332b76b7270e8d1ec8f4b3dd0d57a4aeb53,0.8734177215189873,0.7828027950310559,0.8174557138731107
kernel_k7_9_11_13,33,158,250b427d3042682e624d397fc6453373f38f74e172cc81a1eccaab381e69d43d,0.7151898734177216,0.5787549407114624,0.596496135443504
kernel_k7_9_11_13,34,154,652ac94695799bdf51ac4406af328465f9f092eb1962f0ecf23ab93b4d4c35ad,0.6948051948051948,0.5854978354978355,0.5714387475058207
kernel_k7_9_11_13,35,156,1cbec336ef4d6d2e6e3bfec0b90fd322be71757b3d9c5c3ed0dba897e5a59947,0.8782051282051282,0.8596932053453792,0.850181652013656
kernel_k7_9_11_13,36,158,67afb2a1ac68e66a76f56157b4eb4a8ccea4fbeafc5864d1951d4b9c9640621c,0.7151898734177216,0.5686868686868687,0.5756832124222057
kernel_k7_9_11_13,37,154,5fdc52b1f738a00655c51cfce62ff37250f0f630e83874560d991b81f5042052,0.7142857142857143,0.5997113997113998,0.5960996171562399
kernel_k7_9_11_13,38,157,87a1d240786fb6c821fe2efb5e0884f625290c8b28280c98e0cac146d0b7877d,0.5286624203821656,0.4270421607378129,0.3873136745732899
kernel_k7_9_11_13,39,157,19343df9087950448f724ef134bb9d10feb9e09568652d777e0fcdc9a79c5d3a,0.5859872611464968,0.39756258234519104,0.40978867623604465
kernel_k7_9_11_13,40,158,78f3dca5442ed8ddd771eb796512543084c6e72a99cedfc27df7c7604d339492,0.7658227848101266,0.855145790200138,0.7641777364677329
kernel_k7_9_11_13,41,156,b9866128581e65f35eed50264dd210b1a57901efac94cc77d1923a942ae16db6,0.75,0.6630717108977978,0.6620791777190415
kernel_k7_9_11_13,42,156,fc9cc0311ad3daa5f95c40ef97aa6cd6907edb2e7d4ac6eed359e3d51478fff3,0.7692307692307693,0.6779205094422485,0.6866186861535698
kernel_k7_9_11_13,44,157,32d4c889b4881f2bbbb8b9722cb77d3d16830331dbaed85ffa3d08aa2ccdf61c,0.7770700636942676,0.6678085199824331,0.6851842223762716
kernel_k7_9_11_13,45,156,c09ea4e8e6628680a0ba0c5a5c4d3cbb9097f4a09c7136ce7d68d48f3ffc473e,0.7307692307692307,0.5752070393374741,0.592126738677938
kernel_k7_9_11_13,46,158,fb06a9ac7cfc6811fbe7741889c1c04f0bed554464c0c0174dfb107c337e92e3,0.7088607594936709,0.5274264382960036,0.5470007689765267
kernel_k7_9_11_13,47,157,0c35844343f8be723cf34d9de36d74c4153edb2508e14229393fe07fcf9709ad,0.5159235668789809,0.3618326118326118,0.36850716106822695
kernel_k7_9_11_13,48,156,327b38709d868763426f7822b69d00eae0669885e3d2d3add965ee7cb49bfefe,0.7051282051282052,0.6420509442248572,0.6270550408814963
kernel_k7_9_11_13,49,159,4d3f3f9e0f79dd0349c651d437d2dd8849332674e474a5ae0b0f4cd3c910a1ef,0.610062893081761,0.44972826086956524,0.4573375598924857
kernel_k7_9_11_13,50,156,4e92b41704b5b076a289095a671d4eddc263fa05f0da778dc0c65f43590a95af,0.7564102564102564,0.5984550473680909,0.6239591898888381
kernel_k7_9_11_13,51,159,46d293cd1e6059fb96793e365441ab67bb8aacb55d00267561490e53e05f50aa,0.6477987421383647,0.40813492063492063,0.44130434782608696
kernel_k7_9_11_13,52,158,254bf46edda4932d2f4e1f41b13a6513e0ee840ed6191897591e7a586d60b752,0.7531645569620253,0.6892468944099379,0.6904055977229602
kernel_k7_9_11_13,53,157,cedcb780f1d8977227578d3e87c925f4436464d550bff06fdc1244423191cc50,0.8089171974522293,0.7726833552920509,0.7517783857729139
kernel_k7_9_11_13,54,157,ae34fb9ac704529e79fb38d78efbec878f3138a8c368ceeb8a83f0349bcce86a,0.7515923566878981,0.6723869126043038,0.6655742234860954
kernel_k7_9_11_13,55,157,a7629f4527bc1b1e562477afb986e82295ec09fd3fed91b59c36cfba8e6d3ead,0.821656050955414,0.7362977602108036,0.7510482058436023
kernel_k7_9_11_13,56,157,143be3c310281cf95d243c515106a993bc5e303ff855b6018da11db4493b7009,0.7579617834394905,0.607465963987703,0.6412707321208295
kernel_k7_9_11_13,57,158,560bb705274959f046b113aa30e4267cdf67bfe39baafbd463b40059085f2dc3,0.8227848101265823,0.7805857487922705,0.7719310951733421
