run,outer_fold,actual_class,predicted_class,count
kernel_k9_11,3,0,1,11
kernel_k9_11,3,0,2,15
kernel_k9_11,3,0,3,36
kernel_k9_11,3,1,0,83
kernel_k9_11,3,1,1,95
kernel_k9_11,3,1,2,9
kernel_k9_11,3,1,3,38
kernel_k9_11,3,2,0,68
kernel_k9_11,3,2,1,10
kernel_k9_11,3,2,2,100
kernel_k9_11,3,2,3,46
kernel_k9_11,3,3,0,91
kernel_k9_11,3,3,1,7
kernel_k9_11,3,3,2,15
kernel_k9_11,3,3,3,112
kernel_k9_11,4,0,0,743
kernel_k9_11,4,0,1,59
kernel_k9_11,4,0,2,52
kernel_k9_11,4,0,3,46
kernel_k9_11,4,1,0,50
kernel_k9_11,4,1,1,136
kernel_k9_11,4,1,2,8
kernel_k9_11,4,1,3,29
kernel_k9_11,4,2,0,78
kernel_k9_11,4,2,1,17
kernel_k9_11,4,2,2,104
kernel_k9_11,4,2,3,28
kernel_k9_11,4,3,0,64
kernel_k9_11,4,3,1,27
kernel_k9_11,4,3,2,20
kernel_k9_11,4,3,3,113
kernel_k9_11,5,0,0,794
kernel_k9_11,5,0,1,36
kernel_k9_11,5,0,2,40
kernel_k9_11,5,0,3,30
kernel_k9_11,5,1,0,59
kernel_k9_11,5,1,1,124
kernel_k9_11,5,1,2,24
kernel_k9_11,5,1,3,20
kernel_k9_11,5,2,0,67
kernel_k9_11,5,2,1,11
kernel_k9_11,5,2,2,121
kernel_k9_11,5,2,3,24
kernel_k9_11,5,3,0,81
kernel_k9_11,5,3,1,23
kernel_k9_11,5,3,2,20
kernel_k9_11,5,3,3,100
kernel_k9_11,6,0,0,761
kernel_k9_11,6,0,1,47
kernel_k9_11,6,0,2,34
kernel_k9_11,6,0,3,58
kernel_k9_11,6,1,0,63
kernel_k9_11,6,1,1,110
kernel_k9_11,6,1,2,20
kernel_k9_11,6,1,3,35
kernel_k9_11,6,2,0,55
kernel_k9_11,6,2,1,11
kernel_k9_11,6,2,2,121
kernel_k9_11,6,2,3,35
kernel_k9_11,6,3,0,65
kernel_k9_11,6,3,1,24
kernel_k9_11,6,3,2,27
kernel_k9_11,6,3,3,108
kernel_k9_11,7,0,0,846
kernel_k9_11,7,0,1,37
kernel_k9_11,7,0,2,53
kernel_k9_11,7,0,3,54
kernel_k9_11,7,1,0,64
kernel_k9_11,7,1,1,127
kernel_k9_11,7,1,2,30
kernel_k9_11,7,1,3,26
kernel_k9_11,7,2,0,51
kernel_k9_11,7,2,1,17
kernel_k9_11,7,2,2,151
kernel_k9_11,7,2,3,23
kernel_k9_11,7,3,0,76
kernel_k9_11,7,3,1,25
kernel_k9_11,7,3,2,48
kernel_k9_11,7,3,3,98
kernel_k9_11,8,0,0,858
kernel_k9_11,8,0,1,39
kernel_k9_11,8,0,2,45
kernel_k9_11,8,0,3,48
kernel_k9_11,8,1,0,77
kernel_k9_11,8,1,1,130
kernel_k9_11,8,1,2,12
kernel_k9_11,8,1,3,29
kernel_k9_11,8,2,0,71
kernel_k9_11,8,2,1,12
kernel_k9_11,8,2,2,122
kernel_k9_11,8,2,3,37
kernel_k9_11,8,3,0,84
kernel_k9_11,8,3,1,28
kernel_k9_11,8,3,2,23
kernel_k9_11,8,3,3,110
kernel_k9_11,9,0,0,818
kernel_k9_11,9,0,1,65
kernel_k9_11,9,0,2,42
kernel_k9_11,9,0,3,65
kernel_k9_11,9,1,0,63
kernel_k9_11,9,1,1,136
kernel_k9_11,9,1,2,18
kernel_k9_11,9,1,3,29
kernel_k9_11,9,2,0,89
kernel_k9_11,9,2,1,13
kernel_k9_11,9,2,2,95
kernel_k9_11,9,2,3,47
kernel_k9_11,9,3,0,90
kernel_k9_11,9,3,1,29
kernel_k9_11,9,3,2,21
kernel_k9_11,9,3,3,105
kernel_k9_11,10,0,0,748
kernel_k9_11,10,0,1,43
kernel_k9_11,10,0,2,27
kernel_k9_11,10,0,3,82
kernel_k9_11,10,1,0,61
kernel_k9_11,10,1,1,112
kernel_k9_11,10,1,2,18
kernel_k9_11,10,1,3,37
kernel_k9_11,10,2,0,70
kernel_k9_11,10,2,1,18
kernel_k9_11,10,2,2,100
kernel_k9_11,10,2,3,32
kernel_k9_11,10,3,0,74
kernel_k9_11,10,3,1,23
kernel_k9_11,10,3,2,19
kernel_k9_11,10,3,3,108
window_0_2,1,0,0,728
window_0_2,1,0,1,38
window_0_2,1,0,2,63
window_0_2,1,0,3,71
window_0_2,1,1,0,68
window_0_2,1,1,1,103
window_0_2,1,1,2,24
window_0_2,1,1,3,34
window_0_2,1,2,0,47
window_0_2,1,2,1,15
window_0_2,1,2,2,125
window_0_2,1,2,3,34
window_0_2,1,3,0,79
window_0_2,1,3,1,10
window_0_2,1,3,2,20
window_0_2,1,3,3,117
window_0_2,2,0,0,795
window_0_2,2,0,1,25
window_0_2,2,0,2,50
window_0_2,2,0,3,30
window_0_2,2,1,0,94
window_0_2,2,1,1,91
window_0_2,2,1,2,22
window_0_2,2,1,3,18
window_0_2,2,2,0,95
window_0_2,2,2,1,11
window_0_2,2,2,2,91
window_0_2,2,2,3,28
window_0_2,2,3,0,105
window_0_2,2,3,1,14
window_0_2,2,3,2,42
window_0_2,2,3,3,65
window_0_2,3,0,0,778
window_0_2,3,0,1,65
window_0_2,3,0,2,22
window_0_2,3,0,3,35
window_0_2,3,1,0,57
window_0_2,3,1,1,140
window_0_2,3,1,2,10
window_0_2,3,1,3,17
window_0_2,3,2,0,61
window_0_2,3,2,1,22
window_0_2,3,2,2,118
window_0_2,3,2,3,25
window_0_2,3,3,0,63
window_0_2,3,3,1,32
window_0_2,3,3,2,18
window_0_2,3,3,3,113
window_0_2,4,0,0,823
window_0_2,4,0,1,39
window_0_2,4,0,2,75
window_0_2,4,0,3,53
window_0_2,4,1,0,69
window_0_2,4,1,1,122
window_0_2,4,1,2,36
window_0_2,4,1,3,23
window_0_2,4,2,0,59
window_0_2,4,2,1,17
window_0_2,4,2,2,139
window_0_2,4,2,3,30
window_0_2,4,3,0,83
window_0_2,4,3,1,12
window_0_2,4,3,2,43
window_0_2,4,3,3,108
window_0_2,5,0,0,880
window_0_2,5,0,1,47
window_0_2,5,0,2,21
window_0_2,5,0,3,42
window_0_2,5,1,0,77
window_0_2,5,1,1,125
window_0_2,5,1,2,15
window_0_2,5,1,3,30
window_0_2,5,2,0,85
window_0_2,5,2,1,24
window_0_2,5,2,2,96
window_0_2,5,2,3,43
window_0_2,5,3,0,65
window_0_2,5,3,1,30
window_0_2,5,3,2,20
window_0_2,5,3,3,131
window_0_2,6,0,0,862
window_0_2,6,0,1,46
window_0_2,6,0,2,39
window_0_2,6,0,3,43
window_0_2,6,1,0,92
window_0_2,6,1,1,110
window_0_2,6,1,2,28
window_0_2,6,1,3,23
window_0_2,6,2,0,84
window_0_2,6,2,1,25
window_0_2,6,2,2,102
window_0_2,6,2,3,31
window_0_2,6,3,0,101
window_0_2,6,3,1,36
window_0_2,6,3,2,31
window_0_2,6,3,3,78
window_0_2,7,0,0,712
window_0_2,7,0,1,55
window_0_2,7,0,2,44
window_0_2,7,0,3,89
window_0_2,7,1,0,44
window_0_2,7,1,1,135
window_0_2,7,1,2,12
window_0_2,7,1,3,38
window_0_2,7,2,0,47
window_0_2,7,2,1,12
window_0_2,7,2,2,130
window_0_2,7,2,3,32
window_0_2,7,3,0,50
window_0_2,7,3,1,25
window_0_2,7,3,2,31
window_0_2,7,3,3,119
window_0_2,8,0,0,777
window_0_2,8,0,1,33
window_0_2,8,0,2,53
window_0_2,8,0,3,37
window_0_2,8,1,0,81
window_0_2,8,1,1,121
window_0_2,8,1,2,11
window_0_2,8,1,3,18
window_0_2,8,2,0,82
window_0_2,8,2,1,8
window_0_2,8,2,2,103
window_0_2,8,2,3,26
window_0_2,8,3,0,93
window_0_2,8,3,1,11
window_0_2,8,3,2,18
window_0_2,8,3,3,103
window_0_2,9,0,0,779
window_0_2,9,0,1,29
window_0_2,9,0,2,46
window_0_2,9,0,3,46
window_0_2,9,1,0,67
window_0_2,9,1,1,117
window_0_2,9,1,2,19
window_0_2,9,1,3,20
window_0_2,9,2,0,65
window_0_2,9,2,1,15
window_0_2,9,2,2,118
window_0_2,9,2,3,29
window_0_2,9,3,0,96
window_0_2,9,3,1,19
window_0_2,9,3,2,25
window_0_2,9,3,3,85
window_0_2,10,0,0,778
window_0_2,10,0,1,49
window_0_2,10,0,2,38
window_0_2,10,0,3,35
window_0_2,10,1,0,62
window_0_2,10,1,1,134
window_0_2,10,1,2,12
window_0_2,10,1,3,18
window_0_2,10,2,0,80
window_0_2,10,2,1,14
window_0_2,10,2,2,100
window_0_2,10,2,3,30
window_0_2,10,3,0,88
window_0_2,10,3,1,47
window_0_2,10,3,2,12
window_0_2,10,3,3,78
window_0_3,1,0,0,836
window_0_3,1,0,1,30
window_0_3,1,0,2,16
window_0_3,1,0,3,18
window_0_3,1,1,0,84
window_0_3,1,1,1,102
window_0_3,1,1,2,24
window_0_3,1,1,3,19
window_0_3,1,2,0,67
window_0_3,1,2,1,11
window_0_3,1,2,2,125
window_0_3,1,2,3,18
window_0_3,1,3,0,98
window_0_3,1,3,1,17
window_0_3,1,3,2,22
window_0_3,1,3,3,89
window_0_3,2,0,0,785
window_0_3,2,0,1,18
window_0_3,2,0,2,47
window_0_3,2,0,3,50
window_0_3,2,1,0,86
window_0_3,2,1,1,82
window_0_3,2,1,2,21
window_0_3,2,1,3,36
window_0_3,2,2,0,91
window_0_3,2,2,1,12
window_0_3,2,2,2,94
window_0_3,2,2,3,28
window_0_3,2,3,0,79
window_0_3,2,3,1,11
window_0_3,2,3,2,24
window_0_3,2,3,3,112
window_0_3,3,0,0,721
window_0_3,3,0,1,62
window_0_3,3,0,2,54
window_0_3,3,0,3,63
window_0_3,3,1,0,48
window_0_3,3,1,1,135
window_0_3,3,1,2,14
window_0_3,3,1,3,27
window_0_3,3,2,0,58
window_0_3,3,2,1,17
window_0_3,3,2,2,123
window_0_3,3,2,3,28
window_0_3,3,3,0,51
window_0_3,3,3,1,23
window_0_3,3,3,2,46
window_0_3,3,3,3,106
window_0_3,4,0,0,889
window_0_3,4,0,1,25
window_0_3,4,0,2,43
window_0_3,4,0,3,33
window_0_3,4,1,0,96
window_0_3,4,1,1,99
window_0_3,4,1,2,26
window_0_3,4,1,3,29
window_0_3,4,2,0,92
window_0_3,4,2,1,14
window_0_3,4,2,2,113
window_0_3,4,2,3,26
window_0_3,4,3,0,101
window_0_3,4,3,1,11
window_0_3,4,3,2,32
window_0_3,4,3,3,102
window_0_3,5,0,0,904
window_0_3,5,0,1,21
window_0_3,5,0,2,9
window_0_3,5,0,3,56
window_0_3,5,1,0,82
window_0_3,5,1,1,89
window_0_3,5,1,2,9
window_0_3,5,1,3,67
window_0_3,5,2,0,94
window_0_3,5,2,1,11
window_0_3,5,2,2,94
window_0_3,5,2,3,49
window_0_3,5,3,0,82
window_0_3,5,3,1,11
window_0_3,5,3,2,13
window_0_3,5,3,3,140
window_0_3,6,0,0,860
window_0_3,6,0,1,68
window_0_3,6,0,2,33
window_0_3,6,0,3,29
window_0_3,6,1,0,83
window_0_3,6,1,1,121
window_0_3,6,1,2,23
window_0_3,6,1,3,26
window_0_3,6,2,0,66
window_0_3,6,2,1,44
window_0_3,6,2,2,98
window_0_3,6,2,3,34
window_0_3,6,3,0,86
window_0_3,6,3,1,41
window_0_3,6,3,2,36
window_0_3,6,3,3,83
window_0_3,7,0,0,762
window_0_3,7,0,1,37
window_0_3,7,0,2,46
window_0_3,7,0,3,55
window_0_3,7,1,0,45
window_0_3,7,1,1,130
window_0_3,7,1,2,19
window_0_3,7,1,3,35
window_0_3,7,2,0,42
window_0_3,7,2,1,6
window_0_3,7,2,2,149
window_0_3,7,2,3,24
window_0_3,7,3,0,49
window_0_3,7,3,1,19
window_0_3,7,3,2,29
window_0_3,7,3,3,128
window_0_3,8,0,0,787
window_0_3,8,0,1,26
window_0_3,8,0,2,25
window_0_3,8,0,3,62
window_0_3,8,1,0,80
window_0_3,8,1,1,113
window_0_3,8,1,2,9
window_0_3,8,1,3,29
window_0_3,8,2,0,74
window_0_3,8,2,1,12
window_0_3,8,2,2,92
window_0_3,8,2,3,41
window_0_3,8,3,0,79
window_0_3,8,3,1,16
window_0_3,8,3,2,13
window_0_3,8,3,3,117
window_0_3,9,0,0,748
window_0_3,9,0,1,51
window_0_3,9,0,2,26
window_0_3,9,0,3,75
window_0_3,9,1,0,41
window_0_3,9,1,1,147
window_0_3,9,1,2,9
window_0_3,9,1,3,26
window_0_3,9,2,0,62
window_0_3,9,2,1,26
window_0_3,9,2,2,115
window_0_3,9,2,3,24
window_0_3,9,3,0,73
window_0_3,9,3,1,28
window_0_3,9,3,2,15
window_0_3,9,3,3,109
window_0_3,10,0,0,721
window_0_3,10,0,1,60
window_0_3,10,0,2,31
window_0_3,10,0,3,88
window_0_3,10,1,0,49
window_0_3,10,1,1,138
window_0_3,10,1,2,9
window_0_3,10,1,3,30
window_0_3,10,2,0,62
window_0_3,10,2,1,20
window_0_3,10,2,2,93
window_0_3,10,2,3,49
window_0_3,10,3,0,66
window_0_3,10,3,1,31
window_0_3,10,3,2,22
window_0_3,10,3,3,106
window_1_4,1,0,0,668
window_1_4,1,0,1,73
window_1_4,1,0,2,58
window_1_4,1,0,3,101
window_1_4,1,1,0,138
window_1_4,1,1,1,31
window_1_4,1,1,2,22
window_1_4,1,1,3,37
window_1_4,1,2,0,133
window_1_4,1,2,1,33
window_1_4,1,2,2,24
window_1_4,1,2,3,32
window_1_4,1,3,0,143
window_1_4,1,3,1,25
window_1_4,1,3,2,15
window_1_4,1,3,3,41
window_1_4,2,0,0,621
window_1_4,2,0,1,87
window_1_4,2,0,2,83
window_1_4,2,0,3,109
window_1_4,2,1,0,99
window_1_4,2,1,1,55
window_1_4,2,1,2,37
window_1_4,2,1,3,37
window_1_4,2,2,0,93
window_1_4,2,2,1,47
window_1_4,2,2,2,55
window_1_4,2,2,3,27
window_1_4,2,3,0,112
window_1_4,2,3,1,41
window_1_4,2,3,2,47
window_1_4,2,3,3,24
window_1_4,3,0,0,739
window_1_4,3,0,1,83
window_1_4,3,0,2,41
window_1_4,3,0,3,37
window_1_4,3,1,0,134
window_1_4,3,1,1,44
window_1_4,3,1,2,30
window_1_4,3,1,3,17
window_1_4,3,2,0,124
window_1_4,3,2,1,56
window_1_4,3,2,2,28
window_1_4,3,2,3,16
window_1_4,3,3,0,147
window_1_4,3,3,1,42
window_1_4,3,3,2,23
window_1_4,3,3,3,13
window_1_4,4,0,0,612
window_1_4,4,0,1,101
window_1_4,4,0,2,84
window_1_4,4,0,3,103
window_1_4,4,1,0,106
window_1_4,4,1,1,39
window_1_4,4,1,2,42
window_1_4,4,1,3,36
window_1_4,4,2,0,94
window_1_4,4,2,1,56
window_1_4,4,2,2,47
window_1_4,4,2,3,30
window_1_4,4,3,0,104
window_1_4,4,3,1,39
window_1_4,4,3,2,30
window_1_4,4,3,3,51
window_1_4,5,0,0,642
window_1_4,5,0,1,69
window_1_4,5,0,2,83
window_1_4,5,0,3,106
window_1_4,5,1,0,129
window_1_4,5,1,1,37
window_1_4,5,1,2,32
window_1_4,5,1,3,29
window_1_4,5,2,0,113
window_1_4,5,2,1,31
window_1_4,5,2,2,41
window_1_4,5,2,3,38
window_1_4,5,3,0,115
window_1_4,5,3,1,29
window_1_4,5,3,2,28
window_1_4,5,3,3,52
window_1_4,6,0,0,625
window_1_4,6,0,1,97
window_1_4,6,0,2,74
window_1_4,6,0,3,104
window_1_4,6,1,0,105
window_1_4,6,1,1,36
window_1_4,6,1,2,40
window_1_4,6,1,3,47
window_1_4,6,2,0,100
window_1_4,6,2,1,45
window_1_4,6,2,2,39
window_1_4,6,2,3,38
window_1_4,6,3,0,112
window_1_4,6,3,1,37
window_1_4,6,3,2,27
window_1_4,6,3,3,48
window_1_4,7,0,0,683
window_1_4,7,0,1,151
window_1_4,7,0,2,72
window_1_4,7,0,3,84
window_1_4,7,1,0,107
window_1_4,7,1,1,72
window_1_4,7,1,2,44
window_1_4,7,1,3,24
window_1_4,7,2,0,97
window_1_4,7,2,1,58
window_1_4,7,2,2,55
window_1_4,7,2,3,32
window_1_4,7,3,0,110
window_1_4,7,3,1,62
window_1_4,7,3,2,42
window_1_4,7,3,3,33
window_1_4,8,0,0,667
window_1_4,8,0,1,92
window_1_4,8,0,2,120
window_1_4,8,0,3,111
window_1_4,8,1,0,134
window_1_4,8,1,1,37
window_1_4,8,1,2,45
window_1_4,8,1,3,32
window_1_4,8,2,0,109
window_1_4,8,2,1,20
window_1_4,8,2,2,77
window_1_4,8,2,3,36
window_1_4,8,3,0,111
window_1_4,8,3,1,28
window_1_4,8,3,2,57
window_1_4,8,3,3,49
window_1_4,9,0,0,690
window_1_4,9,0,1,86
window_1_4,9,0,2,97
window_1_4,9,0,3,117
window_1_4,9,1,0,127
window_1_4,9,1,1,38
window_1_4,9,1,2,45
window_1_4,9,1,3,36
window_1_4,9,2,0,122
window_1_4,9,2,1,30
window_1_4,9,2,2,54
window_1_4,9,2,3,38
window_1_4,9,3,0,129
window_1_4,9,3,1,27
window_1_4,9,3,2,29
window_1_4,9,3,3,60
window_1_4,10,0,0,600
window_1_4,10,0,1,92
window_1_4,10,0,2,82
window_1_4,10,0,3,126
window_1_4,10,1,0,107
window_1_4,10,1,1,44
window_1_4,10,1,2,38
window_1_4,10,1,3,39
window_1_4,10,2,0,91
window_1_4,10,2,1,49
window_1_4,10,2,2,40
window_1_4,10,2,3,40
window_1_4,10,3,0,107
window_1_4,10,3,1,44
window_1_4,10,3,2,21
window_1_4,10,3,3,52
